FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
A,Annual,KAZ,Kazakhstan,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,0.0,0.01,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0.02,0.01,0.08,0.02,0.35,0.17,0.01,0.0,0.05,0.09,0.07,0.0,0.13,0.0,0.01,0.0,0.02,0.04,0.1,0.19,0.3,0.04,0.03,0.13,0.03,0.0,0.17,0.07,0.11,0.17,0.03,0.39,0.4,0.21,0.0,0.06,0.41,0.21,0.29,0.27,0.15,0.12
A,Annual,KEN,Kenya,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.01,0.01,0.0,0.22,0.0,0.0,0.66,0.04,0.0,0.0,0.35,0.35,0.0,0.0,0.04,0.1,0.0,0.14,0.01,0.0,0.04,1.58,0.0,0.01,0.02,0.58,0.22,0.14,0.66,0.04,0.2,0.07,0.15,1.06,0.15,0.0,1.41,0.65,1.33,6.91,0.61,0.01,3.8,5.01
A,Annual,KGZ,Kyrgyz Republic,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,Annual,KHM,Cambodia,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,8.87,0.98,9.3,19.54,1.49,4.99,1.98,10.28,10.83,19.49,21.35,11.19,11.83,30.01,7.51,6.27,12.36,26.46,23.05,10.93,25.68,19.14,27.77,17.87,12.33,24.0,12.78,12.55,61.62,5.32,9.3,25.66,32.56,38.21,35.81,32.52,18.99,27.59,13.78,21.06,64.18,17.59,29.92,49.28,47.85,56.67,68.45,46.73,24.78,63.1,63.68
A,Annual,KIR,Kiribati,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,Annual,KNA,St. Kitts and Nevis,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,Annual,KOR,"Korea, Rep.",WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,0.0,0.3,0.02,0.0,0.0,0.02,0.0,0.12,0.5,0.0,0.0,0.03,0.0,1.49,0.22,0.07,0.0,0.0,0.02,0.0,0.35,0.0,0.05,0.0,3.07,0.26,0.14,0.03,0.24,0.0,0.0,0.13,0.0,0.0,0.41,0.06,0.19,0.06,0.0,0.0,0.28,0.0,0.52,2.23,0.13,0.21,1.83,2.84,6.35,0.66,0.44
A,Annual,KWT,Kuwait,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,12.3,14.73,18.08,25.04,22.78,28.0,12.13,33.38,23.01,44.06,29.62,38.83,23.5,36.23,14.59,20.35,53.33,53.18,42.84,47.28,30.83,30.21,14.57,43.36,21.72,34.93,66.29,38.2,80.16,75.87,61.9,50.54,49.03,51.84,50.26,53.2,77.66,60.82,65.61,50.88,79.52,55.88,63.04,46.06,73.94,85.27,81.44,90.66,87.87,87.66,77.23
A,Annual,LAO,Lao PDR,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,0.43,0.02,0.19,1.62,0.01,0.43,0.07,0.93,0.3,1.13,1.28,0.25,0.89,3.52,0.47,0.25,0.6,1.53,1.93,0.7,0.98,2.14,1.44,1.25,1.28,1.41,0.2,0.88,6.16,0.24,0.39,2.75,0.82,3.3,1.49,1.78,1.39,2.62,0.87,1.32,7.63,1.05,2.38,3.84,5.66,7.68,8.04,4.53,2.18,10.46,10.76
A,Annual,LBN,Lebanon,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.33,0.0,0.06,0.0,0.0,0.25,0.0,0.01,0.0,0.0,0.25
A,Annual,LBR,Liberia,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06
A,Annual,LBY,Libya,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,0.0,0.0,0.11,0.05,0.01,0.0,0.02,0.09,0.01,0.0,0.01,0.18,0.01,0.02,0.0,0.0,0.03,0.08,1.35,0.1,0.01,0.03,0.04,0.07,0.0,1.24,0.12,0.83,0.1,0.14,0.01,0.12,0.86,0.08,0.05,0.19,0.15,0.07,0.13,0.15,1.16,0.27,0.03,0.06,0.21,0.25,0.11,0.03,0.87,0.38,0.15
A,Annual,LCA,St. Lucia,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,Annual,LIE,Liechtenstein,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,Annual,LKA,Sri Lanka,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,2.49,1.31,1.04,7.04,1.27,1.64,1.78,0.98,2.75,8.06,13.4,5.29,4.38,17.5,3.34,6.87,5.17,9.3,9.8,5.17,5.39,10.15,2.96,7.01,6.81,3.69,7.42,4.29,28.6,1.15,4.23,6.28,6.04,10.51,6.91,14.87,8.94,11.81,5.59,13.95,20.97,7.08,8.61,12.89,13.3,13.43,25.82,21.73,4.39,23.92,19.06
A,Annual,LSO,Lesotho,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,Annual,LTU,Lithuania,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,Annual,LUX,Luxembourg,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,Annual,LVA,Latvia,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,Annual,MAR,Morocco,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,0.41,0.02,0.06,0.22,0.14,0.16,0.0,0.0,0.03,0.19,0.49,0.12,0.29,0.09,0.04,0.34,0.33,0.22,0.69,0.19,0.38,0.46,0.05,0.27,0.35,0.64,0.24,0.15,1.73,1.08,0.5,1.11,0.38,1.3,0.74,0.9,1.02,1.13,1.25,1.27,2.47,1.38,2.43,0.75,0.81,0.79,1.61,1.26,1.17,0.83,2.23
A,Annual,MCO,Monaco,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,Annual,MDA,Moldova,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,Annual,MDG,Madagascar,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.02,0.13,0.03,0.03,0.17,0.0,0.15,0.0,0.02,0.0,0.07,0.11,0.0,0.0,0.22,0.0,0.01,0.07,0.0,0.05,0.1,0.74,0.1,0.02,0.03,0.04,0.08,0.29,0.2,0.35,0.03,0.01,0.17,0.22,0.15,0.01,0.09,0.08,0.08,0.74,0.24,0.15,0.45,0.38
A,Annual,MDV,Maldives,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
A,Annual,MEX,Mexico,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,1.51,1.23,1.52,1.27,1.18,1.46,1.23,2.09,2.82,2.97,4.8,3.83,3.07,4.42,2.41,1.77,2.11,3.29,2.9,3.56,3.64,2.54,3.39,2.53,3.9,5.24,4.04,5.25,9.08,3.36,3.57,4.38,3.11,5.3,3.93,6.56,5.74,4.6,4.87,8.2,8.37,8.61,5.19,5.02,6.25,7.86,9.09,7.16,6.14,11.36,10.3
A,Annual,MHL,Marshall Islands,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,Annual,MKD,North Macedonia,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,Annual,MLI,Mali,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,13.38,4.7,14.92,17.21,5.2,3.43,4.16,13.7,11.64,15.2,24.16,17.9,13.31,28.08,6.39,7.16,10.46,31.35,26.23,15.63,18.44,26.54,9.42,16.31,16.65,25.15,14.45,20.65,42.14,14.65,12.07,16.81,33.27,27.59,19.56,30.65,22.0,26.59,18.49,33.1,56.35,39.38,22.71,23.7,34.22,35.63,48.13,47.88,38.29,45.96,40.93
A,Annual,MLT,Malta,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,Annual,MMR,Myanmar,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,4.83,1.0,6.53,3.65,2.26,2.98,1.61,3.36,5.25,7.59,8.25,3.23,4.33,9.51,2.54,2.45,5.71,8.05,5.2,4.22,2.9,8.15,6.45,6.7,9.9,11.14,6.92,6.39,17.98,6.6,4.7,6.17,5.24,10.54,8.2,15.96,8.6,10.55,6.39,14.63,21.8,7.84,15.35,13.44,20.92,16.8,18.48,16.16,11.26,26.43,24.8
A,Annual,MNE,Montenegro,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.62,0.0,0.35,0.0
A,Annual,MNG,Mongolia,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,Annual,MOZ,Mozambique,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,0.07,0.07,0.32,1.01,0.02,0.05,0.47,0.22,0.05,0.15,0.52,0.26,0.16,0.65,0.31,0.09,0.14,0.34,0.14,0.05,0.3,0.42,1.03,0.24,0.46,0.13,0.01,0.29,0.85,0.48,0.09,0.18,0.07,1.05,0.29,1.12,1.65,0.82,0.48,1.32,1.22,0.24,0.39,0.32,0.32,0.79,3.99,0.25,1.14,2.86,2.73
A,Annual,MRT,Mauritania,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,12.34,3.96,11.2,13.22,7.42,4.78,5.46,9.94,9.48,19.1,16.04,15.93,9.79,23.18,8.88,8.33,10.3,30.01,27.7,19.27,21.03,22.78,8.61,14.73,21.36,23.97,12.87,22.51,36.74,17.52,13.78,23.39,23.06,26.13,16.52,29.58,28.17,19.99,24.78,33.6,46.05,32.67,25.44,28.32,29.98,34.93,38.66,39.22,26.31,31.29,45.75
A,Annual,MUS,Mauritius,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,Annual,MWI,Malawi,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,0.0,0.0,0.01,0.04,0.0,0.0,0.0,0.04,0.0,0.01,0.04,0.01,0.0,0.06,0.03,0.0,0.0,0.12,0.01,0.0,0.01,0.01,0.06,0.03,0.07,0.01,0.0,0.0,0.03,0.02,0.02,0.03,0.01,0.08,0.0,0.06,0.07,0.02,0.08,0.12,0.22,0.02,0.01,0.01,0.06,0.16,0.63,0.0,0.2,0.31,0.4
A,Annual,MYS,Malaysia,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.02,0.04,0.05,0.0,0.01,0.04,0.0,0.01,0.01,0.1,0.04,0.0,0.11,0.08,0.02,0.0,0.0,0.05,0.05,0.07,2.81,0.01,0.06,0.0,0.2,0.19,0.49,0.16,0.06,0.04,0.0,0.2,0.89,0.17,0.01,0.82,1.13,0.87,4.03,0.63,1.29,1.87,2.78
A,Annual,NAM,Namibia,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,Annual,NER,Niger,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,5.03,3.55,4.44,4.69,1.67,1.97,1.95,2.73,4.86,5.57,9.2,5.31,4.69,7.37,3.5,2.82,3.7,7.45,7.12,2.5,6.21,9.88,3.54,4.8,3.8,7.17,4.64,6.45,16.62,2.94,4.45,6.26,9.7,6.71,7.89,7.13,5.71,6.94,4.31,9.65,19.63,11.69,6.61,8.52,13.01,15.16,18.81,14.76,14.35,19.69,15.81
A,Annual,NGA,Nigeria,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,4.23,2.18,1.99,6.22,1.18,1.45,1.75,2.48,2.6,3.59,7.09,4.3,5.38,12.24,4.17,3.96,6.13,6.79,10.24,2.08,6.98,6.69,3.35,7.14,5.63,8.08,5.99,3.6,24.41,4.38,5.78,6.95,9.14,7.33,10.39,14.05,10.48,9.99,3.22,10.2,26.1,12.31,8.86,15.14,11.6,11.51,24.7,13.03,12.43,18.29,19.51
A,Annual,NIC,Nicaragua,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,0.04,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.02,0.12,0.61,0.06,0.09,0.79,0.02,0.0,0.04,0.58,0.16,0.02,0.14,0.35,0.2,0.08,0.04,0.06,0.04,0.11,0.6,0.0,0.0,0.02,0.06,0.36,0.38,0.56,0.16,0.02,0.06,0.04,1.34,0.23,0.04,0.16,0.32,1.13,1.95,0.81,0.08,1.17,1.42
A,Annual,NLD,Netherlands,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,Annual,NOR,Norway,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,Annual,NPL,Nepal,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,3.07,0.77,5.09,3.39,3.84,3.86,2.48,3.74,4.36,5.21,3.78,3.74,5.03,6.05,3.65,4.01,4.64,6.2,4.73,3.63,4.28,5.27,4.3,5.19,8.31,7.48,5.55,4.86,8.07,4.77,3.84,5.55,5.36,5.8,5.46,7.42,7.22,6.73,4.23,7.73,6.96,4.77,7.72,6.7,7.86,8.75,8.47,10.0,9.81,11.42,7.73
A,Annual,NRU,Nauru,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
